id,PA_AP,Purp7_text,AccessMode,Eg_Mode_Model,unlinked_weight_adj,onoff,station
21650.0,PA,HBOth,drive,Drive,2.427,off,05-DRAPER STATION
21653.0,PA,HBW,drive,Walk,16.37,on,05-DRAPER STATION
21654.0,PA,HBW,drive,Walk,16.37,on,05-DRAPER STATION
21731.0,PA,HBW,walk,Walk,7.704,off,05-DRAPER STATION
21735.0,PA,HBW,drive,Walk,18.823,off,05-DRAPER STATION
21737.0,PA,HBW,drive,Walk,7.704,off,05-DRAPER STATION
21743.0,PA,HBW,walk,Walk,7.704,off,05-DRAPER STATION
21744.0,PA,HBW,drive,Walk,7.704,off,05-DRAPER STATION
21747.0,PA,HBW,walk,Walk,13.769,off,05-DRAPER STATION
21749.0,PA,HBW,drive,Walk,7.704,off,05-DRAPER STATION
21752.0,PA,HBW,walk,Drive,7.704,off,05-DRAPER STATION
21755.0,PA,HBC,drive,Walk,19.954,on,05-DRAPER STATION
21759.0,PA,HBOth,drive,Walk,11.528,on,05-DRAPER STATION
21890.0,PA,HBW,walk,Drive,14.514,off,05-DRAPER STATION
22626.0,PA,HBW,drive,Walk,19.954,on,05-DRAPER STATION
22633.0,PA,HBOth,walk,Walk,19.954,off,05-DRAPER STATION
22636.0,PA,HBW,drive,Walk,19.954,on,05-DRAPER STATION
22670.0,PA,HBW,walk,Walk,19.954,on,05-DRAPER STATION
1847.0,PA,NHBW,walk,Walk,5.351,on,06-SOUTH JORDAN STATION
1881.0,PA,HBOth,drive,Drive,5.351,on,06-SOUTH JORDAN STATION
1889.0,PA,HBC,drive,Drive,5.351,on,06-SOUTH JORDAN STATION
3267.0,PA,HBW,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
3275.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
3296.0,PA,HBW,walk,Walk,36.765,off,06-SOUTH JORDAN STATION
3349.0,PA,HBC,drive,Walk,14.514,on,06-SOUTH JORDAN STATION
6741.0,PA,HBShp,drive,Drive,18.528,off,06-SOUTH JORDAN STATION
6912.0,PA,NHBW,drive,Walk,5.351,on,06-SOUTH JORDAN STATION
7268.0,PA,HBW,drive,Walk,16.37,on,06-SOUTH JORDAN STATION
9063.0,PA,HBW,drive,Walk,16.37,on,06-SOUTH JORDAN STATION
9189.0,PA,HBW,drive,Walk,5.525,off,06-SOUTH JORDAN STATION
9271.0,PA,HBW,walk,Walk,11.459,off,06-SOUTH JORDAN STATION
9603.0,PA,HBW,drive,Walk,16.37,on,06-SOUTH JORDAN STATION
9665.0,PA,HBW,drive,Walk,14.172,off,06-SOUTH JORDAN STATION
9693.0,PA,HBW,walk,Walk,20.677,off,06-SOUTH JORDAN STATION
10077.0,PA,HBW,walk,Walk,20.677,off,06-SOUTH JORDAN STATION
10082.0,PA,HBW,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
10110.0,PA,HBC,drive,Drive,10.902,on,06-SOUTH JORDAN STATION
10422.0,PA,HBC,drive,Walk,3.308,on,06-SOUTH JORDAN STATION
10440.0,PA,HBC,walk,Walk,14.273,on,06-SOUTH JORDAN STATION
10441.0,PA,HBW,drive,Drive,3.308,off,06-SOUTH JORDAN STATION
10684.0,PA,HBW,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
10691.0,PA,NHBNW,walk,Drive,8.842,off,06-SOUTH JORDAN STATION
10706.0,PA,HBC,walk,Walk,8.842,on,06-SOUTH JORDAN STATION
10835.0,PA,HBC,walk,Drive,10.902,on,06-SOUTH JORDAN STATION
10972.0,PA,HBW,drive,Drive,9.545,on,06-SOUTH JORDAN STATION
10983.0,PA,HBW,drive,Drive,4.439,off,06-SOUTH JORDAN STATION
11070.0,PA,HBShp,drive,Drive,3.308,on,06-SOUTH JORDAN STATION
11130.0,PA,NHBW,walk,Walk,14.273,on,06-SOUTH JORDAN STATION
11163.0,PA,HBW,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
11203.0,PA,HBW,walk,Drive,10.012,on,06-SOUTH JORDAN STATION
11205.0,PA,HBW,drive,Drive,10.012,on,06-SOUTH JORDAN STATION
11238.0,PA,HBW,walk,Walk,18.823,off,06-SOUTH JORDAN STATION
11240.0,PA,HBW,walk,Walk,7.291,off,06-SOUTH JORDAN STATION
11285.0,PA,HBW,drive,Walk,4.943,off,06-SOUTH JORDAN STATION
11297.0,PA,HBOth,drive,Drive,13.782,off,06-SOUTH JORDAN STATION
11717.0,PA,HBW,walk,Walk,15.02,on,06-SOUTH JORDAN STATION
12156.0,PA,HBW,walk,Walk,14.514,off,06-SOUTH JORDAN STATION
12238.0,PA,HBW,drive,Walk,14.273,off,06-SOUTH JORDAN STATION
12255.0,PA,HBC,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
12477.0,PA,HBW,walk,Walk,11.528,off,06-SOUTH JORDAN STATION
12660.0,PA,HBW,drive,Walk,36.765,off,06-SOUTH JORDAN STATION
12793.0,PA,HBW,drive,Walk,5.525,off,06-SOUTH JORDAN STATION
12957.0,PA,HBW,walk,Walk,14.273,off,06-SOUTH JORDAN STATION
13036.0,PA,HBW,drive,Drive,14.273,on,06-SOUTH JORDAN STATION
13067.0,PA,HBOth,drive,Walk,10.012,off,06-SOUTH JORDAN STATION
13074.0,PA,HBC,drive,Drive,10.012,on,06-SOUTH JORDAN STATION
13078.0,PA,HBC,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
13084.0,PA,HBW,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
13119.0,PA,HBW,walk,Walk,18.823,off,06-SOUTH JORDAN STATION
13152.0,PA,HBW,drive,Walk,4.943,off,06-SOUTH JORDAN STATION
13178.0,PA,HBW,drive,Walk,4.943,off,06-SOUTH JORDAN STATION
13278.0,PA,HBOth,drive,Drive,11.528,off,06-SOUTH JORDAN STATION
14218.0,PA,HBW,drive,Walk,36.765,off,06-SOUTH JORDAN STATION
14305.0,PA,HBC,drive,Walk,14.273,on,06-SOUTH JORDAN STATION
14763.0,PA,HBW,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
14768.0,PA,HBC,walk,Walk,10.902,on,06-SOUTH JORDAN STATION
14771.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
14773.0,PA,HBC,drive,Drive,10.902,on,06-SOUTH JORDAN STATION
14775.0,PA,HBW,walk,Walk,20.677,off,06-SOUTH JORDAN STATION
14776.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
14796.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
15110.0,PA,HBC,drive,Walk,14.514,on,06-SOUTH JORDAN STATION
15124.0,PA,HBC,drive,Walk,14.514,on,06-SOUTH JORDAN STATION
15139.0,PA,NHBW,drive,Walk,14.514,on,06-SOUTH JORDAN STATION
15146.0,PA,HBC,drive,Walk,14.514,on,06-SOUTH JORDAN STATION
15150.0,PA,HBW,drive,Walk,15.02,on,06-SOUTH JORDAN STATION
15155.0,PA,HBC,drive,Walk,14.514,on,06-SOUTH JORDAN STATION
15159.0,PA,HBW,drive,Walk,5.351,off,06-SOUTH JORDAN STATION
15261.0,PA,HBSch,drive,Drive,13.782,on,06-SOUTH JORDAN STATION
15298.0,PA,HBW,walk,Walk,13.769,off,06-SOUTH JORDAN STATION
15329.0,PA,HBW,walk,Walk,7.704,off,06-SOUTH JORDAN STATION
15385.0,PA,HBC,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
15395.0,PA,HBW,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
15401.0,PA,HBC,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
15415.0,PA,HBW,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
15420.0,PA,HBC,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
15432.0,PA,HBOth,drive,Drive,2.427,on,06-SOUTH JORDAN STATION
15859.0,PA,HBW,walk,Walk,3.308,on,06-SOUTH JORDAN STATION
15962.0,PA,HBW,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
15966.0,PA,HBC,walk,Walk,10.012,on,06-SOUTH JORDAN STATION
15970.0,PA,HBC,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
16002.0,PA,HBW,drive,Drive,4.943,off,06-SOUTH JORDAN STATION
16945.0,PA,HBOth,walk,Walk,14.273,off,06-SOUTH JORDAN STATION
16965.0,PA,HBC,drive,Walk,14.514,on,06-SOUTH JORDAN STATION
17003.0,PA,HBC,walk,Walk,10.012,on,06-SOUTH JORDAN STATION
17039.0,PA,HBW,drive,Drive,4.943,off,06-SOUTH JORDAN STATION
17106.0,PA,HBW,drive,Drive,5.455,off,06-SOUTH JORDAN STATION
17335.0,PA,NHBW,walk,Walk,11.459,on,06-SOUTH JORDAN STATION
17386.0,PA,HBW,drive,Drive,9.545,off,06-SOUTH JORDAN STATION
17391.0,PA,HBW,drive,Walk,14.514,on,06-SOUTH JORDAN STATION
17393.0,PA,HBC,drive,Drive,11.459,on,06-SOUTH JORDAN STATION
17416.0,PA,HBW,walk,Drive,18.823,off,06-SOUTH JORDAN STATION
17439.0,PA,HBW,walk,Walk,12.588,on,06-SOUTH JORDAN STATION
17440.0,PA,HBOth,drive,Drive,10.843,off,06-SOUTH JORDAN STATION
17452.0,PA,HBW,walk,Drive,7.704,off,06-SOUTH JORDAN STATION
17456.0,PA,HBW,drive,Walk,7.704,off,06-SOUTH JORDAN STATION
17459.0,PA,HBW,drive,Walk,7.704,off,06-SOUTH JORDAN STATION
17474.0,PA,HBW,walk,Walk,12.588,on,06-SOUTH JORDAN STATION
17475.0,PA,HBW,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
17476.0,PA,HBW,drive,Walk,10.843,on,06-SOUTH JORDAN STATION
17477.0,PA,NHBW,drive,Walk,18.823,on,06-SOUTH JORDAN STATION
17482.0,PA,HBW,drive,Walk,7.704,off,06-SOUTH JORDAN STATION
17486.0,PA,HBW,drive,Walk,18.823,off,06-SOUTH JORDAN STATION
17488.0,PA,HBW,drive,Drive,4.943,off,06-SOUTH JORDAN STATION
17491.0,PA,NHBNW,walk,Drive,10.012,off,06-SOUTH JORDAN STATION
17494.0,PA,HBW,walk,Walk,7.704,off,06-SOUTH JORDAN STATION
17495.0,PA,HBW,drive,Drive,4.943,off,06-SOUTH JORDAN STATION
17517.0,PA,HBW,drive,Walk,4.943,off,06-SOUTH JORDAN STATION
17532.0,PA,HBW,drive,Drive,7.291,off,06-SOUTH JORDAN STATION
17605.0,PA,HBShp,walk,Drive,5.455,off,06-SOUTH JORDAN STATION
17642.0,PA,HBW,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
17645.0,PA,HBC,walk,Drive,10.902,on,06-SOUTH JORDAN STATION
17648.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
18276.0,PA,HBW,drive,Walk,9.545,on,06-SOUTH JORDAN STATION
18645.0,PA,HBOth,walk,Walk,5.351,off,06-SOUTH JORDAN STATION
18659.0,PA,HBC,drive,Walk,14.273,on,06-SOUTH JORDAN STATION
18695.0,PA,HBC,drive,Walk,10.012,on,06-SOUTH JORDAN STATION
18836.0,PA,HBC,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
18871.0,PA,HBC,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
18890.0,PA,HBW,drive,Drive,29.746,on,06-SOUTH JORDAN STATION
18895.0,PA,HBW,drive,Walk,36.765,off,06-SOUTH JORDAN STATION
18897.0,PA,HBW,walk,Drive,29.746,on,06-SOUTH JORDAN STATION
18921.0,PA,HBOth,walk,Walk,16.37,on,06-SOUTH JORDAN STATION
19318.0,PA,HBC,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
19319.0,PA,HBC,drive,Walk,8.842,on,06-SOUTH JORDAN STATION
19376.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
19379.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
19381.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
19403.0,PA,HBW,drive,Drive,36.765,off,06-SOUTH JORDAN STATION
19405.0,PA,HBW,drive,Drive,36.765,off,06-SOUTH JORDAN STATION
19618.0,PA,HBW,drive,Drive,25.295,on,06-SOUTH JORDAN STATION
19662.0,PA,HBOth,drive,Drive,2.427,on,06-SOUTH JORDAN STATION
19673.0,PA,HBW,drive,Drive,10.902,on,06-SOUTH JORDAN STATION
19724.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
19726.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
19728.0,PA,HBW,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
19773.0,PA,HBOth,drive,Drive,4.439,on,06-SOUTH JORDAN STATION
19890.0,PA,HBW,walk,Walk,10.012,off,06-SOUTH JORDAN STATION
20095.0,PA,HBW,walk,Drive,14.172,off,06-SOUTH JORDAN STATION
20158.0,PA,HBOth,drive,Drive,13.83,on,06-SOUTH JORDAN STATION
20429.0,PA,HBW,walk,Walk,20.677,off,06-SOUTH JORDAN STATION
20431.0,PA,HBC,drive,Walk,10.902,on,06-SOUTH JORDAN STATION
20432.0,PA,HBW,drive,Walk,18.528,off,06-SOUTH JORDAN STATION
20462.0,PA,HBW,drive,Walk,16.37,on,06-SOUTH JORDAN STATION
20558.0,PA,HBW,drive,Walk,3.308,off,06-SOUTH JORDAN STATION
20568.0,PA,HBC,drive,Walk,34.012,off,06-SOUTH JORDAN STATION
21058.0,PA,HBW,drive,Walk,43.29,off,06-SOUTH JORDAN STATION
21281.0,PA,HBW,drive,Walk,36.765,off,06-SOUTH JORDAN STATION
21313.0,PA,HBW,walk,Drive,14.514,off,06-SOUTH JORDAN STATION
21323.0,PA,HBW,drive,Drive,4.439,on,06-SOUTH JORDAN STATION
21419.0,PA,HBW,drive,Walk,19.954,on,06-SOUTH JORDAN STATION
21437.0,PA,HBW,drive,Walk,19.954,on,06-SOUTH JORDAN STATION
21439.0,PA,HBW,drive,Walk,19.954,on,06-SOUTH JORDAN STATION
21450.0,PA,HBW,drive,Walk,25.295,on,06-SOUTH JORDAN STATION
21472.0,PA,HBOth,drive,Drive,8.842,on,06-SOUTH JORDAN STATION
21479.0,PA,HBOth,drive,Drive,2.427,on,06-SOUTH JORDAN STATION
21655.0,PA,HBW,drive,Walk,16.37,on,06-SOUTH JORDAN STATION
21656.0,PA,HBW,drive,Walk,16.37,on,06-SOUTH JORDAN STATION
21660.0,PA,HBW,drive,Walk,16.37,on,06-SOUTH JORDAN STATION
21661.0,PA,HBW,drive,Walk,4.439,on,06-SOUTH JORDAN STATION
21704.0,PA,HBOth,walk,Drive,14.273,off,06-SOUTH JORDAN STATION
21706.0,PA,HBSch,walk,Walk,22.363,off,06-SOUTH JORDAN STATION
21710.0,PA,HBW,walk,Walk,14.273,off,06-SOUTH JORDAN STATION
21713.0,PA,HBW,drive,Drive,14.273,off,06-SOUTH JORDAN STATION
21715.0,PA,HBW,drive,Drive,7.704,off,06-SOUTH JORDAN STATION
21727.0,PA,HBW,drive,Walk,7.704,off,06-SOUTH JORDAN STATION
21729.0,PA,HBW,walk,Walk,7.704,off,06-SOUTH JORDAN STATION
22622.0,PA,HBW,drive,Walk,19.954,on,06-SOUTH JORDAN STATION
22632.0,PA,HBW,drive,Walk,7.704,off,06-SOUTH JORDAN STATION
22634.0,PA,HBW,drive,Walk,7.704,off,06-SOUTH JORDAN STATION
1839.0,PA,HBOth,drive,Drive,4.72,off,07-MURRAY CENTRAL STATION
1841.0,PA,HBW,walk,Walk,4.72,off,07-MURRAY CENTRAL STATION
1846.0,PA,HBC,drive,Drive,8.419,off,07-MURRAY CENTRAL STATION
1854.0,PA,HBW,drive,Walk,4.72,off,07-MURRAY CENTRAL STATION
1866.0,PA,HBShp,drive,Drive,4.72,on,07-MURRAY CENTRAL STATION
1878.0,PA,HBOth,drive,Walk,4.72,off,07-MURRAY CENTRAL STATION
1888.0,PA,HBC,walk,Walk,4.72,on,07-MURRAY CENTRAL STATION
2048.0,PA,HBOth,drive,Walk,2.24,on,07-MURRAY CENTRAL STATION
2051.0,PA,HBW,walk,Walk,7.923,on,07-MURRAY CENTRAL STATION
2114.0,PA,HBShp,drive,Walk,2.24,on,07-MURRAY CENTRAL STATION
2118.0,PA,HBC,drive,Walk,2.24,on,07-MURRAY CENTRAL STATION
2127.0,PA,HBC,drive,Walk,2.24,on,07-MURRAY CENTRAL STATION
2134.0,PA,HBW,drive,Walk,7.923,on,07-MURRAY CENTRAL STATION
2136.0,PA,HBW,drive,Walk,7.923,on,07-MURRAY CENTRAL STATION
4828.0,PA,HBW,walk,Walk,12.672,off,07-MURRAY CENTRAL STATION
4864.0,PA,HBC,drive,Walk,7.578,on,07-MURRAY CENTRAL STATION
5106.0,PA,HBC,drive,Walk,6.409,on,07-MURRAY CENTRAL STATION
6762.0,PA,HBC,drive,Walk,7.313,on,07-MURRAY CENTRAL STATION
6767.0,PA,HBC,drive,Walk,7.313,on,07-MURRAY CENTRAL STATION
6813.0,PA,HBW,drive,Drive,6.409,off,07-MURRAY CENTRAL STATION
6908.0,PA,HBW,drive,Walk,4.72,off,07-MURRAY CENTRAL STATION
6914.0,PA,HBC,drive,Walk,4.72,off,07-MURRAY CENTRAL STATION
7168.0,PA,HBOth,walk,Walk,2.24,on,07-MURRAY CENTRAL STATION
7244.0,PA,HBOth,drive,Drive,12.672,off,07-MURRAY CENTRAL STATION
7297.0,PA,NHBNW,walk,Walk,5.238,on,07-MURRAY CENTRAL STATION
9028.0,PA,HBW,drive,Walk,13.903,off,07-MURRAY CENTRAL STATION
9078.0,PA,HBW,drive,Walk,38.617,on,07-MURRAY CENTRAL STATION
9083.0,PA,HBW,walk,Walk,5.238,on,07-MURRAY CENTRAL STATION
9293.0,PA,HBC,drive,Walk,7.313,on,07-MURRAY CENTRAL STATION
9369.0,PA,NHBW,walk,Walk,6.409,on,07-MURRAY CENTRAL STATION
9426.0,PA,HBC,walk,Walk,6.077,on,07-MURRAY CENTRAL STATION
9441.0,PA,HBC,drive,Walk,6.077,on,07-MURRAY CENTRAL STATION
9581.0,PA,HBW,drive,Walk,13.903,off,07-MURRAY CENTRAL STATION
9584.0,PA,HBC,drive,Walk,13.903,off,07-MURRAY CENTRAL STATION
9586.0,PA,HBW,drive,Walk,13.903,off,07-MURRAY CENTRAL STATION
9609.0,PA,HBC,drive,Walk,5.238,on,07-MURRAY CENTRAL STATION
9612.0,PA,HBSch,drive,Drive,5.238,on,07-MURRAY CENTRAL STATION
9705.0,PA,HBW,drive,Walk,7.578,on,07-MURRAY CENTRAL STATION
9711.0,PA,HBC,drive,Walk,7.578,on,07-MURRAY CENTRAL STATION
9717.0,PA,HBC,drive,Walk,7.578,on,07-MURRAY CENTRAL STATION
9722.0,PA,HBW,drive,Walk,6.409,off,07-MURRAY CENTRAL STATION
9778.0,PA,HBC,drive,Walk,6.409,off,07-MURRAY CENTRAL STATION
9849.0,PA,HBC,drive,Walk,6.077,on,07-MURRAY CENTRAL STATION
9851.0,PA,HBW,drive,Walk,10.15,on,07-MURRAY CENTRAL STATION
9853.0,PA,HBW,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
10067.0,PA,HBW,drive,Walk,18.489,off,07-MURRAY CENTRAL STATION
10071.0,PA,HBW,walk,Drive,18.489,off,07-MURRAY CENTRAL STATION
10077.0,PA,HBW,walk,Walk,20.677,on,07-MURRAY CENTRAL STATION
10079.0,PA,HBW,drive,Drive,7.578,on,07-MURRAY CENTRAL STATION
10083.0,PA,HBW,drive,Drive,5.238,on,07-MURRAY CENTRAL STATION
10091.0,PA,HBW,walk,Walk,7.578,on,07-MURRAY CENTRAL STATION
10093.0,PA,HBW,walk,Walk,7.578,on,07-MURRAY CENTRAL STATION
10100.0,PA,HBC,drive,Walk,5.238,on,07-MURRAY CENTRAL STATION
10291.0,PA,HBOth,drive,Walk,6.409,off,07-MURRAY CENTRAL STATION
10308.0,PA,HBW,drive,Walk,6.409,off,07-MURRAY CENTRAL STATION
10312.0,PA,HBW,drive,Walk,6.409,off,07-MURRAY CENTRAL STATION
10386.0,PA,HBC,drive,Walk,4.72,off,07-MURRAY CENTRAL STATION
10416.0,PA,HBC,drive,Drive,6.077,off,07-MURRAY CENTRAL STATION
10425.0,PA,HBOth,walk,Walk,11.459,on,07-MURRAY CENTRAL STATION
10431.0,PA,NHBW,walk,Drive,6.077,on,07-MURRAY CENTRAL STATION
10445.0,PA,HBC,walk,Walk,7.313,on,07-MURRAY CENTRAL STATION
10446.0,PA,HBOth,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
10451.0,PA,NHBNW,walk,Drive,7.313,on,07-MURRAY CENTRAL STATION
10457.0,PA,HBW,walk,Walk,6.409,on,07-MURRAY CENTRAL STATION
10461.0,PA,HBOth,walk,Drive,6.409,on,07-MURRAY CENTRAL STATION
10472.0,PA,NHBW,drive,Walk,6.409,on,07-MURRAY CENTRAL STATION
10474.0,PA,HBW,walk,Drive,15.02,on,07-MURRAY CENTRAL STATION
10477.0,PA,HBW,drive,Walk,15.02,on,07-MURRAY CENTRAL STATION
10479.0,PA,HBC,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
10489.0,PA,HBC,walk,Walk,7.313,off,07-MURRAY CENTRAL STATION
10502.0,PA,HBC,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
10699.0,PA,HBW,walk,Walk,7.671,on,07-MURRAY CENTRAL STATION
10705.0,PA,HBC,walk,Walk,7.671,on,07-MURRAY CENTRAL STATION
10709.0,PA,HBC,drive,Drive,7.671,on,07-MURRAY CENTRAL STATION
10713.0,PA,HBC,walk,Walk,7.671,on,07-MURRAY CENTRAL STATION
11004.0,PA,HBC,walk,Walk,4.72,off,07-MURRAY CENTRAL STATION
11061.0,PA,HBC,drive,Walk,6.077,on,07-MURRAY CENTRAL STATION
11087.0,PA,HBW,drive,Drive,10.15,on,07-MURRAY CENTRAL STATION
11090.0,PA,HBOth,walk,Walk,6.077,off,07-MURRAY CENTRAL STATION
11121.0,PA,HBW,walk,Walk,11.459,on,07-MURRAY CENTRAL STATION
11125.0,PA,HBC,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
11129.0,PA,HBW,drive,Walk,11.164,off,07-MURRAY CENTRAL STATION
11152.0,PA,HBOth,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
11155.0,PA,HBC,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
11159.0,PA,HBC,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
11175.0,PA,HBOth,drive,Walk,14.971,on,07-MURRAY CENTRAL STATION
11180.0,PA,HBW,walk,Walk,14.971,on,07-MURRAY CENTRAL STATION
11188.0,PA,HBOth,drive,Walk,14.971,on,07-MURRAY CENTRAL STATION
11209.0,PA,HBShp,drive,Drive,18.823,off,07-MURRAY CENTRAL STATION
11221.0,PA,NHBNW,walk,Drive,14.971,off,07-MURRAY CENTRAL STATION
11224.0,PA,HBC,drive,Walk,14.971,on,07-MURRAY CENTRAL STATION
11245.0,PA,HBW,drive,Walk,11.951,off,07-MURRAY CENTRAL STATION
11246.0,PA,HBW,walk,Walk,17.63,off,07-MURRAY CENTRAL STATION
11254.0,PA,HBW,drive,Walk,17.63,off,07-MURRAY CENTRAL STATION
11281.0,PA,HBW,drive,Walk,11.951,off,07-MURRAY CENTRAL STATION
11316.0,PA,HBSch,drive,Drive,2.24,on,07-MURRAY CENTRAL STATION
11317.0,PA,HBW,drive,Drive,2.24,on,07-MURRAY CENTRAL STATION
11319.0,PA,HBW,walk,Drive,2.24,on,07-MURRAY CENTRAL STATION
11344.0,PA,HBShp,walk,Walk,23.344,on,07-MURRAY CENTRAL STATION
11372.0,PA,HBW,drive,Drive,12.672,off,07-MURRAY CENTRAL STATION
11980.0,PA,HBC,walk,Walk,13.903,off,07-MURRAY CENTRAL STATION
12106.0,PA,HBC,drive,Walk,7.313,on,07-MURRAY CENTRAL STATION
12111.0,PA,HBC,drive,Walk,7.313,on,07-MURRAY CENTRAL STATION
12117.0,PA,HBOth,drive,Drive,11.459,off,07-MURRAY CENTRAL STATION
12144.0,PA,HBShp,drive,Drive,6.409,on,07-MURRAY CENTRAL STATION
12211.0,PA,HBOth,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
12221.0,PA,HBW,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
12232.0,PA,HBC,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
12282.0,PA,HBC,drive,Walk,14.971,on,07-MURRAY CENTRAL STATION
12352.0,PA,HBOth,walk,Walk,11.951,off,07-MURRAY CENTRAL STATION
12383.0,PA,HBOth,walk,Drive,13.016,on,07-MURRAY CENTRAL STATION
12387.0,PA,HBC,drive,Walk,13.016,on,07-MURRAY CENTRAL STATION
12406.0,PA,HBW,drive,Walk,13.016,off,07-MURRAY CENTRAL STATION
12445.0,PA,HBShp,drive,Walk,18.228,off,07-MURRAY CENTRAL STATION
12461.0,PA,HBOth,drive,Drive,18.228,off,07-MURRAY CENTRAL STATION
12471.0,PA,HBW,drive,Walk,18.228,off,07-MURRAY CENTRAL STATION
12485.0,PA,HBC,drive,Walk,7.671,on,07-MURRAY CENTRAL STATION
12538.0,PA,HBW,drive,Walk,20.677,on,07-MURRAY CENTRAL STATION
12621.0,PA,HBW,drive,Walk,13.903,off,07-MURRAY CENTRAL STATION
12652.0,PA,HBOth,drive,Drive,13.903,off,07-MURRAY CENTRAL STATION
12663.0,PA,HBC,drive,Walk,13.903,off,07-MURRAY CENTRAL STATION
12811.0,PA,HBOth,drive,Walk,6.077,off,07-MURRAY CENTRAL STATION
12843.0,PA,HBW,drive,Walk,7.313,on,07-MURRAY CENTRAL STATION
12847.0,PA,HBOth,walk,Walk,11.459,on,07-MURRAY CENTRAL STATION
12872.0,PA,HBOth,drive,Drive,6.409,off,07-MURRAY CENTRAL STATION
12885.0,PA,HBC,drive,Walk,6.409,on,07-MURRAY CENTRAL STATION
12902.0,PA,HBW,walk,Walk,21.049,on,07-MURRAY CENTRAL STATION
12918.0,PA,HBOth,drive,Walk,6.077,off,07-MURRAY CENTRAL STATION
12944.0,PA,HBC,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
12969.0,PA,HBC,drive,Walk,7.313,off,07-MURRAY CENTRAL STATION
12983.0,PA,HBW,walk,Walk,7.313,off,07-MURRAY CENTRAL STATION
13007.0,PA,HBOth,drive,Drive,7.313,off,07-MURRAY CENTRAL STATION
13013.0,PA,HBW,walk,Walk,7.313,on,07-MURRAY CENTRAL STATION
13134.0,PA,NHBW,walk,Drive,11.951,on,07-MURRAY CENTRAL STATION
13244.0,PA,HBW,drive,Drive,18.228,off,07-MURRAY CENTRAL STATION
13261.0,PA,HBC,drive,Walk,25.295,off,07-MURRAY CENTRAL STATION
13334.0,PA,HBOth,drive,Drive,7.671,off,07-MURRAY CENTRAL STATION
13342.0,PA,HBOth,drive,Drive,7.671,off,07-MURRAY CENTRAL STATION
13350.0,PA,HBC,walk,Walk,7.671,on,07-MURRAY CENTRAL STATION
13626.0,PA,HBC,drive,Walk,4.72,off,07-MURRAY CENTRAL STATION
13634.0,PA,HBW,drive,Drive,4.72,off,07-MURRAY CENTRAL STATION
14107.0,PA,HBC,drive,Drive,2.24,on,07-MURRAY CENTRAL STATION
14237.0,PA,HBW,walk,Walk,13.903,off,07-MURRAY CENTRAL STATION
14243.0,PA,HBOth,drive,Drive,12.672,off,07-MURRAY CENTRAL STATION
14292.0,PA,HBC,drive,Walk,7.313,on,07-MURRAY CENTRAL STATION
14296.0,PA,HBC,drive,Walk,7.313,on,07-MURRAY CENTRAL STATION
